Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.023351683,0.255433827638626,1.01754784584045,9.68554782867432
0.042908454,0.176470667123795,0.919442117214203,9.57547760009766
0.06246611,0.0257228426635265,0.967298567295075,9.52283573150635
0.082024496,-0.0077766734175384,1.00558376312256,9.72622585296631
0.1015821,0.0281156655400991,0.902692317962647,10.0444707870483
0.121138871,0.0400797799229622,0.713659346103668,10.0755777359009
0.140696527,0.0496510714292526,0.675374209880829,10.0707921981812
0.160254912,-0.0245264321565628,0.701695263385773,9.97507953643799
0.179812516,-0.120239339768887,0.82372921705246,9.87218761444092
0.199369287,-0.534197628498077,1.24725878238678,9.69511890411377
0.218926943,-0.22552353143692,1.11086785793304,9.80518913269043
0.238485329,0.0687936544418335,0.869192838668823,9.90090179443359
0.258042933,0.28175488114357,0.620339274406433,9.9679012298584
0.277599652,0.286540508270264,0.570089995861054,9.99182891845703
0.297157308,0.152542442083359,0.696909606456757,9.90808010101318
0.316715693,0.0783649384975433,0.766301453113556,9.87218761444092
0.336273298,0.10229317098856,0.706480860710144,10.0037937164307
0.355830068,0.10229317098856,0.665802896022797,10.0372924804688
0.375387725,0.123828575015068,0.754337310791016,10.0181503295898
0.39494611,0.0879362300038338,0.842871785163879,9.82911682128906
0.414503714,0.0664008259773254,0.859621524810791,9.76451110839844
0.434060485,-0.0077766734175384,0.933799028396606,9.87697410583496
0.453618141,-0.156131684780121,1.01036942005157,9.91286563873291
0.473176527,-0.342771857976913,0.957727253437042,9.83629608154297
0.492734131,-0.409770876169205,0.818943560123444,9.89850902557373
0.512290902,-0.311665147542954,0.78065836429596,10.1904335021973
0.531848506,-0.199202477931976,0.845264613628388,10.2909317016602
0.551406943,-0.247058942914009,0.981655478477478,10.0683994293213
0.570964548,-0.457627326250076,1.10368943214417,9.79322528839111
0.590521266,-0.469591438770294,1.14436745643616,9.84825992584229
0.610078923,-0.139381915330887,1.12043917179108,9.90329456329346
0.629637308,0.138185501098633,1.06540429592133,9.66401290893555
0.649194912,0.142971158027649,1.0319048166275,9.48215770721436
0.668751683,0.0137587301433086,0.952941596508026,9.60419178009033
0.688309339,-0.0125623187050223,0.737587571144104,9.91525840759277
0.707867725,0.140578329563141,0.562911510467529,10.1066846847534
0.727425329,0.193220421671867,0.57487565279007,10.0301141738892
0.7469821,0.131007045507431,0.790229678153992,9.77886772155762
0.766539756,0.0855434089899063,1.00079810619354,9.70468997955322
0.786098141,-0.0149551415815949,0.672981381416321,9.90090179443359
0.805655746,-0.0245264321565628,0.235094830393791,10.3268241882324
0.825212516,0.064008004963398,0.141774743795395,10.5182504653931
0.844770173,0.0568295381963253,0.460020154714584,10.3076820373535
0.864328558,0.11186445504427,1.14676022529602,9.62572765350342
0.883886162,0.293718993663788,1.65164577960968,8.86959552764893
