Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.060007882,-0.0636808276176453,0.00122169451788068,0.0383306667208672
0.079566112,-0.0673459097743034,-0.0317640565335751,0.0322221927344799
0.099125226,-0.0600157417356968,-0.00610847258940339,0.0297788046300411
0.118683455,-0.0612374395132065,0.0390942245721817,0.057877779006958
0.138240955,-0.108883522450924,-0.0134386401623487,0.0542126931250095
0.157799184,-0.154086217284203,-0.116060979664326,-0.0142021989449859
0.177358299,-0.127208948135376,-0.120947755873203,-0.0813953951001167
0.196916528,-0.0368035472929478,-0.0488677807152271,-0.108272679150105
0.216474028,0.0487150698900223,0.025655584409833,-0.110716067254543
0.236032257,0.0707055702805519,0.045202698558569,-0.103385895490646
0.255591372,0.0108425384387374,-0.00366508355364203,-0.0850604772567749
0.275149601,-0.0551289655268192,-0.0745233669877052,-0.0752869248390198
0.294707049,-0.128430634737015,-0.122169449925423,-0.0899472609162331
0.31426533,-0.162638083100319,-0.151490122079849,-0.130263179540634
0.333824445,-0.103996746242046,-0.19180603325367,-0.173022478818893
0.353382674,-0.072232685983181,-0.194249421358109,-0.165692314505577
0.372940122,-0.0771194696426392,-0.19180603325367,-0.109494373202324
0.392498403,-0.0416903272271156,-0.161263674497604,-0.0777303129434586
0.412057518,-0.0160347409546375,-0.0965138673782349,-0.0642916709184647
0.431615747,-0.0539072714745998,-0.0965138673782349,-0.0594048947095871
0.451173247,-0.049020491540432,-0.10628741979599,-0.0899472609162331
0.470731476,0.0364981219172478,-0.0635281130671501,-0.0752869248390198
0.490290591,0.104913018643856,-0.14782503247261,-0.019088976085186
0.50984882,0.0926960706710815,-0.153933510184288,0.0310004986822605
0.52940632,0.119573347270489,-0.0146603342145681,0.0407740548253059
0.548964601,0.124460130929947,0.0904053971171379,0.0652079433202744
0.568523716,0.0658187940716744,0.164928764104843,0.0823116675019264
0.588081945,-0.0587940476834774,0.185697570443153,0.0945286154747009
0.607639393,-0.111326910555363,0.0745233669877052,0.0762031972408295
0.627197674,0.0145076224580407,-0.0415376126766205,0.0322221927344799
0.646756789,0.20264858007431,-0.00855186209082604,0.0212269425392151
0.666315018,0.295497357845306,-0.0146603342145681,0.118962503969669
0.685872518,0.300384134054184,-0.17103722691536,0.335202425718308
0.705430799,0.250294655561447,-0.205244675278664,0.431716293096542
0.724989914,0.176992997527123,-0.100178949534893,0.26556584239006
0.744548143,0.134233683347702,0.0268772803246975,0.0920852273702622
0.764105591,0.0389415137469769,0.109952509403229,0.0236703306436539
0.783663872,-0.143090963363647,0.0855186134576798,0.00778830237686634
0.803223039,-0.292137712240219,-0.0183254182338715,-0.0264191441237927
0.822781268,-0.28847262263298,-0.103844031691551,-0.0911689549684525
0.842338716,-0.13820418715477,-0.0635281130671501,-0.0997208133339882
0.861896997,-0.0661242157220841,-0.0146603342145681,0.00900999736040831
0.881456164,-0.0930014923214912,-0.045202698558569,0.121405892074108
0.901014341,-0.0636808276176453,-0.0549762547016144,0.106745555996895
0.920571841,0.0108425384387374,-0.0207688063383102,0.049325916916132
0.940130122,-0.0294733811169863,0.0219905003905296,0.0688730254769325
0.959689237,-0.201732307672501,0.0207688063383102,0.103080473840237
0.979247466,-0.289694309234619,-0.0244338903576136,0.081089973449707
0.998804966,-0.28602921962738,-0.118504367768765,0.0126750804483891
1.018363247,-0.254265159368515,-0.0745233669877052,-0.0105371149256825
1.037922414,-0.210284173488617,0.076966755092144,0.109188944101334
1.057480643,-0.147977754473686,0.0806318372488022,0.239910259842873
1.077038091,-0.0649025216698647,-0.0879620015621185,0.231358394026756
1.096596372,-0.0245866030454636,-0.180810794234276,0.151948258280754
1.116155539,-0.0306950751692057,-0.0879620015621185,0.132401138544083
1.135713768,-0.00381779531016946,0.0488677807152271,0.194707557559013
1.155271268,0.0755923464894295,0.120947755873203,0.220363155007362
1.174829549,0.14034216105938,0.144159957766533,0.194707557559013
1.194388664,0.156224191188812,0.210131451487541,0.206924512982368
1.213946893,0.0132859274744987,0.23456534743309,0.248462125658989
1.233504393,-0.174855023622513,0.100178949534893,0.228915005922318
1.253062674,-0.11743538826704,-0.0488677807152271,0.128736063838005
1.272621841,0.163554355502129,-0.0476460866630077,-0.0178672820329666
1.29218007,0.405449867248535,-0.0158820282667875,-0.105829291045666
1.31173757,0.522732555866242,-0.00610847258940339,-0.0850604772567749
1.331295851,0.517845749855042,0.0427593067288399,-0.0215323660522699
1.350854966,0.361468851566315,0.112395897507668,0.0285571087151766
1.370413195,0.104913018643856,0.168593838810921,0.087198443710804
1.389970695,-0.199288919568062,0.21257483959198,0.167830288410187
1.409528976,-0.422859013080597,0.162485376000404,0.260679066181183
1.429088143,-0.369104444980621,0.0207688063383102,0.269230931997299
1.448646372,-0.122322164475918,-0.0146603342145681,0.183712318539619
1.468203872,0.0572669319808483,0.0561979487538338,0.0847550556063652
1.487762153,0.0352764278650284,0.161263674497604,-0.0178672820329666
1.50732132,-0.057572353631258,0.173480615019798,-0.0984991192817688
1.526879549,-0.111326910555363,0.0781884491443634,-0.166914016008377
1.546437049,-0.151642829179764,-0.0464243926107883,-0.207229927182198
1.56599533,-0.144312664866447,-0.0720799788832665,-0.220668569207191
1.585554497,-0.0661242157220841,0.0464243926107883,-0.209673315286636
1.605112726,-0.0270299911499023,0.113617591559887,-0.153475373983383
1.624670226,-0.0820062458515167,0.0134386401623487,-0.066735066473484
1.644228507,-0.143090963363647,-0.133164703845978,-0.00198525353334844
1.663787674,-0.11743538826704,-0.219905018806458,-0.030084228143096
1.683345903,-0.0710109919309616,-0.23334364593029,-0.0606265887618065
1.702903403,-0.0820062458515167,-0.226013481616974,-0.0386360883712769
1.722461684,-0.119878776371479,-0.250447362661362,-0.0178672820329666
1.742020799,-0.122322164475918,-0.285876512527466,-0.0557398125529289
1.76157908,-0.0881147161126137,-0.342074453830719,-0.113159455358982
1.78113658,-0.113770298659801,-0.438588321208954,-0.20234315097332
1.800694862,-0.212727561593056,-0.552205920219421,-0.192569598555565
1.820254028,-0.184628590941429,-0.51188999414444,-0.030084228143096
1.839812257,0.0670404881238937,-0.285876512527466,0.0590994730591774
1.859369757,0.383459359407425,-0.179589092731476,0.00412321882322431
1.878928039,0.483638316392899,0.0158820282667875,0.0248920265585184
1.898487205,0.151337414979935,0.284654825925827,0.100637085735798
1.918045434,-0.348335653543472,0.249225676059723,0.0456608310341835
1.937602934,-0.393538355827332,-0.0207688063383102,-0.121711313724518
1.957161216,0.164776042103767,-0.045202698558569,-0.273201435804367
1.976720382,0.812274158000946,0.172258928418159,-0.2903051674366
1.996278612,1.14335334300995,0.266329407691956,-0.22311195731163
2.015836112,1.0737167596817,0.271216183900833,-0.159583851695061
2.035394393,0.698656558990479,0.269994497299194,-0.09605573117733
2.054953559,0.146450623869896,0.196692824363709,-0.0117588099092245
2.074511789,-0.381321400403976,0.0427593067288399,0.0481042228639126
2.094069289,-0.668419599533081,-0.0623064190149307,0.0590994730591774
2.11362757,-0.608556568622589,-0.0500894747674465,0.0322221927344799
2.133186737,-0.322680056095123,0.076966755092144,0.0310004986822605
2.152744966,-0.0551289655268192,0.229678571224213,0.0945286154747009
2.172302466,0.0572669319808483,0.21501824259758,0.149504870176315
2.191860799,0.0560452342033386,0.0891837030649185,0.114075727760792
2.211419914,0.0499367639422417,-0.0390942245721817,0.0419957488775253
2.230978143,0.0719272643327713,-0.0952921733260155,0.0212269425392151
2.250535643,0.0743706524372101,-0.0940704792737961,0.0615428611636162
2.270093976,-0.000152711814735085,-0.152711808681488,0.129957750439644
2.289653091,-0.198067218065262,-0.216239929199219,0.182490617036819
2.309211372,-0.398425132036209,-0.216239929199219,0.228915005922318
2.328768872,-0.447292894124985,-0.163707062602043,0.26556584239006
2.348327153,-0.257930248975754,-0.217461630702019,0.255792289972305
2.367886268,0.146450623869896,-0.375060230493546,0.222806543111801
2.387444549,0.487303406000137,-0.221126705408096,0.132401138544083
2.407002049,0.46286952495575,0.0928487852215767,0.0395523607730866
2.42656033,0.174549609422684,0.208909764885902,-0.0313059203326702
2.446119497,-0.0172564350068569,0.0818535313010216,-0.136371657252312
2.465677726,0.100026234984398,-0.0476460866630077,-0.209673315286636
2.485235226,0.388346135616303,0.0500894747674465,-0.215781792998314
2.504793507,0.576487123966217,0.328635811805725,-0.154697075486183
2.524352674,0.429883748292923,0.552205920219421,-0.0068720318377018
2.543910903,-0.0416903272271156,0.643832981586456,0.13850961625576
2.563468403,-0.321458369493485,0.436144948005676,0.147061482071877
2.583026684,-0.00748287886381149,0.116060979664326,0.0566560849547386
2.602585851,0.523954212665558,0.045202698558569,0.0114533863961697
2.62214408,0.644901990890503,0.138051480054855,0.120184198021889
2.64170158,0.323596328496933,0.0219905003905296,0.280226171016693
2.661259862,-0.150421142578125,-0.204022988677025,0.366966485977173
2.680819028,-0.538919985294342,-0.463022232055664,0.230136707425118
2.700377257,-0.584122717380524,-0.452026963233948,-0.0618482865393162
2.719934757,-0.419193923473358,-0.433701545000076,-0.0948340371251106
2.739493039,-0.13942588865757,-0.144159957766533,0.0542126931250095
2.759052205,0.3113794028759,0.453248679637909,0.121405892074108
2.778610434,0.3113794028759,0.195471122860909,0.370631575584412
2.798167934,0.218530610203743,0.0574196428060532,0.37429666519165
2.817726216,0.26495498418808,0.245560601353645,0.22524993121624
2.837285382,0.108578100800514,0.0818535313010216,0.200816035270691
2.856843612,-0.146756052970886,-0.249225676059723,0.000458135444205254
2.876401112,-0.193180441856384,-0.43003648519516,-0.344059705734253
2.895959393,-0.106440134346485,-0.487456113100052,-0.515096962451935
2.915518559,-0.0636808276176453,-0.426371395587921,-0.446682065725327
2.935076789,-0.0991099700331688,-0.290763288736343,-0.256097704172134
2.954634289,-0.141869276762009,-0.21379654109478,-0.078952006995678
2.97419257,-0.173633337020874,-0.40560257434845,-0.0361927002668381
2.993751737,-0.312906503677368,-0.950478315353394,-0.154697075486183
3.013309966,-0.664754509925842,-1.39761853218079,-0.140036731958389
3.032867466,-1.13755035400391,-0.685370624065399,0.22524993121624
3.052425747,-1.47595965862274,-0.0916270911693573,0.74080502986908
3.071984914,-1.32202613353729,0.0439810007810593,0.73591822385788
3.091543143,-0.883437871932983,-0.21257483959198,0.329093962907791
3.111100643,-0.449736297130585,-0.23456534743309,-0.24510246515274
3.130658924,-0.195623829960823,0.117282673716545,-0.545639336109161
3.150218091,-0.0905581042170525,0.313975483179092,-0.501658320426941
3.16977632,0.00473406631499529,0.433701545000076,-0.289083451032639
3.18933382,0.209978744387627,0.46913069486618,-0.137593343853951
3.208892101,0.492190182209015,0.403159201145172,-0.190126210451126
3.228451216,0.784175157546997,0.366508364677429,-0.359941750764847
3.248009497,0.900236129760742,0.289541602134705,-0.50532341003418
3.267566997,0.749967694282532,0.304201930761337,-0.493106454610825
3.287125278,0.377350896596909,0.40804597735405,-0.378267168998718
3.306684393,-0.0734543800354004,0.359178185462952,-0.303743809461594
3.326242622,-0.315349906682968,0.186919257044792,-0.293970257043839
3.345800122,-0.206619083881378,0.0610847249627113,-0.302522093057632
3.365358455,0.155002489686012,0.141716569662094,-0.257319420576096
3.38491757,0.561826765537262,0.344517856836319,-0.18279604613781
3.404475799,0.770736515522003,0.393385648727417,-0.131484866142273
3.424033299,0.729198932647705,0.218683317303658,-0.0862821787595749
3.44359158,0.58381724357605,0.083075225353241,-0.0154238929972053
3.463150747,0.49952033162117,0.131943002343178,0.0688730254769325
3.482708976,0.516624093055725,0.267551094293594,0.122627586126328
3.502266476,0.492190182209015,0.311532109975815,0.136066228151321
3.521824757,0.338256657123566,0.21501824259758,0.145839780569077
3.541383924,0.172106221318245,0.131943002343178,0.192264169454575
3.560942153,0.064597100019455,0.186919257044792,0.197150945663452
3.580499653,-0.0868930220603943,0.2541124522686,0.132401138544083
3.600057934,-0.299467861652374,0.240673825144768,0.0322221927344799
3.619617101,-0.405755281448364,0.194249421358109,-0.0642916709184647
3.63917533,-0.281142443418503,0.167372152209282,-0.0936123430728912
3.65873283,0.0975828468799591,0.112395897507668,-0.0349710062146187
3.678291112,0.392011225223541,-0.0354291424155235,0.0933069214224815
3.697850226,0.229525864124298,-0.239452123641968,0.197150945663452
3.717408455,-0.09666658192873,-0.375060230493546,0.175160452723503
3.736965955,-0.0881147161126137,-0.245560601353645,0.0713164210319519
3.756524289,0.205091968178749,-0.0207688063383102,0.0151184694841504
3.776083403,0.348030239343643,0.158820286393166,0.0688730254769325
3.795641632,0.0951394587755203,0.279768049716949,0.126292675733566
3.815199132,-0.402090221643448,0.14904673397541,0.0945286154747009
3.834757414,-0.67208468914032,-0.0989572554826737,-0.0569615066051483
3.85431658,-0.255486875772476,-0.0207688063383102,-0.225555345416069
3.873874809,0.611916244029999,0.241895511746407,-0.234107211232185
3.893432309,1.12502789497375,0.386055469512939,-0.0374143943190575
3.912990591,0.93200021982193,0.344517856836319,0.167830288410187
3.932549757,0.326039731502533,0.0855186134576798,0.232580095529556
3.952107987,-0.303132951259613,-0.276102960109711,0.143396392464638
3.971665487,-0.684301614761353,-0.517998456954956,-0.00931542087346315
3.991223768,-0.698961973190308,-0.587635040283203,-0.105829291045666
4.010782882,-0.397203415632248,-0.43003648519516,-0.111937761306763
4.030341112,-0.0196998249739409,-0.103844031691551,-0.0606265887618065
4.049898612,0.1806580722332,0.152711808681488,-0.0251974500715733
4.069456945,0.137898772954941,0.169815540313721,-0.0899472609162331
4.089016059,-0.00381779531016946,0.0745233669877052,-0.207229927182198
4.108574289,-0.132095724344254,0.0134386401623487,-0.248767539858818
4.128131789,-0.216392636299133,0.0354291424155235,-0.201121464371681
4.14769007,-0.260373651981354,0.0708582848310471,-0.124154701828957
4.167249237,-0.271368891000748,0.0757450610399246,-0.066735066473484
4.186807466,-0.298246175050736,0.100178949534893,-0.0471879504621029
4.206364966,-0.352000743150711,0.0940704792737961,-0.072843536734581
4.225923247,-0.373991221189499,0,-0.129041478037834
4.245482362,-0.354444116353989,-0.113617591559887,-0.186461120843887
4.265040643,-0.272590577602387,-0.14904673397541,-0.171800792217255
4.284598091,-0.0856713280081749,-0.0928487852215767,-0.0655133649706841
4.304156424,0.0658187940716744,-0.00244338903576136,0.0835333615541458
4.323715539,-0.00992626789957285,0.0659715011715889,0.167830288410187
4.343273768,-0.305576354265213,-0.0317640565335751,0.164165198802948
4.362831268,-0.554802000522614,-0.287098199129105,0.0529909990727901
4.382389549,-0.428967475891113,-0.474017471075058,-0.149810284376144
4.401948716,-0.0209215190261602,-0.332300901412964,-0.280531615018845
4.421506945,0.175771296024323,-0.045202698558569,-0.284196674823761
4.441064445,-0.185850277543068,-0.146603345870972,-0.227998733520508
4.460622726,-0.876107692718506,-0.44714018702507,-0.115602843463421
4.480181841,-0.920088708400726,-0.348182946443558,0.0102316914126277
4.499740122,-0.00870457384735346,-0.1282779276371,0.145839780569077
4.51929757,0.824491083621979,0.0598630309104919,0.311990231275558
4.538855903,0.726755499839783,0.164928764104843,0.409725785255432
4.558415018,0.0120642334222794,0.0146603342145681,0.304660081863403
4.577973247,-0.612221658229828,-0.0684148967266083,-0.00198525353334844
4.597530747,-0.750273168087006,0.0794101431965828,-0.320847511291504
4.617089028,-0.494938999414444,0.226013481616974,-0.449125438928604
4.636648195,-0.156529605388641,0.279768049716949,-0.400257676839829
4.656206424,0.0609320141375065,0.274881273508072,-0.326956003904343
4.675763924,0.113464877009392,0.201579600572586,-0.324512600898743
4.695322205,0.0132859274744987,0.0464243926107883,-0.378267168998718
4.71488132,-0.132095724344254,-0.14782503247261,-0.443016976118088
4.734439549,-0.0758977755904198,-0.249225676059723,-0.483332902193069
4.753997049,0.129346907138824,-0.174702316522598,-0.425913244485855
4.773555382,0.28694549202919,0.0378725305199623,-0.317182451486588
4.793114497,0.335813283920288,0.217461630702019,-0.253654330968857
4.812672726,0.337034970521927,0.260220944881439,-0.291526854038239
4.832230226,0.305270910263062,0.261442631483078,-0.362385123968124
